2.5    0
7.5    0   
12.5   0.117302053
17.5   0.058651026
22.5   0.055718475
27.5   0.052785924 
32.5   0.117302053 
37.5   0.052785924
42.5   0.085043988 
47.5   0.093841642
52.5   0.061583578 
57.5   0.061583578 
62.5   0.082111437 
67.5   0.064516129 
72.5   0.038123167 
77.5   0.020527859
82.5   0.008797654 
87.5   0.002932551
92.5   0.011730205
97.5   0.000
102.5  0.002932551
107.5  0.005865103
112.5  0.000
117.5  0.002932551
122.5  0.000
127.5  0.002932551
132.5  0.000
137.5  0.000
142.5  0.000
147.5  0.000
152.5  0.000
157.5  0.000
162.5  0.000
167.5  0.000
172.5  0.000
177.5  0.000
182.5  0.000
188.5  0.000
192.5  0.000
197.5  0.000
202.5  0.000
207.5  0.000
212.5  0.000
217.5  0.000
222.5  0.000
227.5  0.000
232.5  0.000
237.5  0.000
242.5  0.000
247.5  0.000
252.5  0.000
257.5  0.000
262.5  0.000
267.5  0.000
272.5  0.000
277.5  0.000
282.5  0.000
287.5  0.000
292.5  0.000
297.5  0.000
302.5  0
307.5  0
312.5  0
317.5  0
322.5  0
327.5  0
332.5  0
337.5  0
342.5  0
347.5  0
352.5  0
357.5  0
362.5  0
367.5  0
372.5  0
377.5  0
382.5  0
387.5  0
392.5  0
397.5  0
402.5  0
407.5  0
412.5  0
417.5  0
422.5  0
427.5  0
432.5  0
437.5  0
442.5  0
447.5  0
452.5  0
457.5  0
462.5  0
467.5  0
472.5  0
477.5  0
482.5  0
487.5  0
492.5  0
497.5  0
502.5  0
507.5  0
512.5  0
517.5  0
522.5  0
527.5  0
532.5  0
537.5  0
542.5  0
547.5  0
552.5  0
557.5  0
562.5  0
567.5  0
572.5  0
577.5  0
582.5  0
587.5  0
592.5  0
597.5  0
602.5  0
